id,variacao_nome,exercicio,arquivo_gif,score,resultado,url_salva,detalhe,timestamp
1414,Supino Declinado Pegada Martelo,Supino,PEITORAL/Supino declinado pegada martelo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490877/exercicios/gif/variacao-1414.gif,,2026-06-03T09:47:58
1415,Crossover Na Alavanca,Cross Over,PEITORAL/Crossover na Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490878/exercicios/gif/variacao-1415.gif,,2026-06-03T09:47:59
1416,Supino Declinado Unilateral Pegada Martelo Com Haltere,Supino,PEITORAL/Supino Declinado Unilateral Pegada Martelo com Haltere.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490879/exercicios/gif/variacao-1416.gif,,2026-06-03T09:48:00
1417,Crucifixo Com Cabo Declinado,Crucifixo,PEITORAL/Crucifixo com Cabo Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490881/exercicios/gif/variacao-1417.gif,,2026-06-03T09:48:02
1418,Supino Inclinado Com Halteres E Pegada Invertida,Supino,PEITORAL/Supino Inclinado com Halteres e Pegada Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490882/exercicios/gif/variacao-1418.gif,,2026-06-03T09:48:03
1419,Paralelas,Paralela,PEITORAL/Paralelas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490884/exercicios/gif/variacao-1419.gif,,2026-06-03T09:48:05
1420,Crucifixo Com Halteres Declinado,Crucifixo,PEITORAL/Crucifixo com Halteres Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490885/exercicios/gif/variacao-1420.gif,,2026-06-03T09:48:06
1421,Supino Declinado Com Halteres,Supino,PEITORAL/Supino Declinado com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490887/exercicios/gif/variacao-1421.gif,,2026-06-03T09:48:07
1422,Supino Inclinado Com Halteres,Supino,PEITORAL/Supino Inclinado com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490888/exercicios/gif/variacao-1422.gif,,2026-06-03T09:48:09
1423,Supino Unilateral Com Halteres Com Pegada Reversa,Supino,PEITORAL/Supino Unilateral com Halteres com Pegada Reversa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490889/exercicios/gif/variacao-1423.gif,,2026-06-03T09:48:10
1424,Supino Inclinado Com Pegada Fechada,Supino,PEITORAL/Supino inclinado com pegada fechada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490891/exercicios/gif/variacao-1424.gif,,2026-06-03T09:48:12
1425,Puxada Alta Com Um Joelho Apoiado,Puxada,COSTAS/Puxada Alta com Um Joelho Apoiado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490892/exercicios/gif/variacao-1425.gif,,2026-06-03T09:48:13
1426,Pullover Com Cabo,Pullover,COSTAS/Pullover com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490893/exercicios/gif/variacao-1426.gif,,2026-06-03T09:48:14
1427,Puxada Alta Invertida,Puxada,COSTAS/Puxada Alta Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490895/exercicios/gif/variacao-1427.gif,,2026-06-03T09:48:16
1428,Remada T Invertida Com Alavanca,Remada,COSTAS/Remada T invertida com alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490896/exercicios/gif/variacao-1428.gif,,2026-06-03T09:48:17
1429,Pullover Na Máquina De Alavanca,Pullover,COSTAS/Pullover na Máquina de Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490898/exercicios/gif/variacao-1429.gif,,2026-06-03T09:48:19
1430,Pullover Com Barra,Pullover,COSTAS/Pullover com Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490899/exercicios/gif/variacao-1430.gif,,2026-06-03T09:48:20
1431,Remada Unilateral Com Barra Landmine,Remada,COSTAS/Remada unilateral com barra landmine.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490900/exercicios/gif/variacao-1431.gif,,2026-06-03T09:48:21
1432,Remada Invertida,Remada,COSTAS/Remada Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490901/exercicios/gif/variacao-1432.gif,,2026-06-03T09:48:22
1433,Levantamento Terra,Levantamento Terra,COSTAS/Levantamento Terra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490903/exercicios/gif/variacao-1433.gif,,2026-06-03T09:48:23
1434,Remada T Com Landmine,Remada,COSTAS/Remada T com Landmine.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490904/exercicios/gif/variacao-1434.gif,,2026-06-03T09:48:24
1435,Pullover Com Barra W Pegada Invertida,Pullover,COSTAS/Pullover com Barra W Pegada invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490905/exercicios/gif/variacao-1435.gif,,2026-06-03T09:48:26
1436,Pull Up,Pull Up,COSTAS/Pull Up.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490906/exercicios/gif/variacao-1436.gif,,2026-06-03T09:48:27
1437,Pulldown Inclinado Com Corda,Pulldown,COSTAS/Pulldown inclinado com corda.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490907/exercicios/gif/variacao-1437.gif,,2026-06-03T09:48:28
1438,Puxada Alta Com Alavanca,Puxada,COSTAS/Puxada Alta com Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490909/exercicios/gif/variacao-1438.gif,,2026-06-03T09:48:30
1439,Puxada Na Polia Alta Com Pegada Fechada,Puxada,COSTAS/Puxada na Polia Alta com Pegada Fechada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490910/exercicios/gif/variacao-1439.gif,,2026-06-03T09:48:31
1440,Barra Fixa Assistida,Barra Fixa,COSTAS/Barra Fixa Assistida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490911/exercicios/gif/variacao-1440.gif,,2026-06-03T09:48:32
1441,Remada Sentado Com Cabo Pegada Fechada,Remada,COSTAS/Remada sentado com cabo pegada fechada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490912/exercicios/gif/variacao-1441.gif,,2026-06-03T09:48:33
1442,Pullover Com Barra No Banco Declinado,Pullover,COSTAS/Pullover com barra no banco declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490913/exercicios/gif/variacao-1442.gif,,2026-06-03T09:48:34
1443,Puxada Alta Unilateral Alta Ajoelhada,Puxada,COSTAS/Puxada alta unilateral alta ajoelhada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490915/exercicios/gif/variacao-1443.gif,,2026-06-03T09:48:36
1444,Pullover Com Cabo Sentado,Pullover,COSTAS/Pullover com cabo sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490916/exercicios/gif/variacao-1444.gif,,2026-06-03T09:48:37
1445,Remada T Com Alavanca,Remada,COSTAS/Remada T com alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490917/exercicios/gif/variacao-1445.gif,,2026-06-03T09:48:38
1446,Levantamento Terra Romeno,Levantamento Terra,COSTAS/Levantamento Terra Romeno.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490918/exercicios/gif/variacao-1446.gif,,2026-06-03T09:48:39
1447,Serrote,Serrote,COSTAS/Serrote.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490920/exercicios/gif/variacao-1447.gif,,2026-06-03T09:48:40
1448,Agachamento Com Salto Usando Barra Hexagonal,Agachamento,PERNAS/Agachamento com Salto usando Barra Hexagonal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490921/exercicios/gif/variacao-1448.gif,,2026-06-03T09:48:42
1450,Stiff Unilateral Com Barra,Stiff,PERNAS/Stiff Unilateral com Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490922/exercicios/gif/variacao-1450.gif,,2026-06-03T09:48:43
1451,Agachamento Com Kettlebell,Agachamento,PERNAS/Agachamento com kettlebell.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490924/exercicios/gif/variacao-1451.gif,,2026-06-03T09:48:45
1452,Agachamento Jefferson,Agachamento,PERNAS/Agachamento Jefferson.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490926/exercicios/gif/variacao-1452.gif,,2026-06-03T09:48:47
1453,Cadeira Flexora,Cadeira Flexora,PERNAS/Cadeira flexora.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490928/exercicios/gif/variacao-1453.gif,,2026-06-03T09:48:49
1454,Agachamento Frontal Com Haltere,Agachamento,PERNAS/Agachamento Frontal com haltere.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490929/exercicios/gif/variacao-1454.gif,,2026-06-03T09:48:50
1455,Mesa Flexora,Mesa Flexora,PERNAS/Mesa flexora.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490931/exercicios/gif/variacao-1455.gif,,2026-06-03T09:48:52
1456,Avanço Invertido Com Halteres,Outros,PERNAS/Avanço Invertido com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490932/exercicios/gif/variacao-1456.gif,,2026-06-03T09:48:53
1457,Agachamento Goblet Com Haltere,Agachamento,PERNAS/Agachamento Goblet com Haltere.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490933/exercicios/gif/variacao-1457.gif,,2026-06-03T09:48:54
1458,Elevação De Perna Em Pé Com Alavanca,Outros,PERNAS/Elevação de Perna em Pé com Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490934/exercicios/gif/variacao-1458.gif,,2026-06-03T09:48:55
1459,Cadeira Extensora,Cadeira Extensora,PERNAS/Cadeira extensora.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490935/exercicios/gif/variacao-1459.gif,,2026-06-03T09:48:56
1460,Elevação De Joelho Com Halteres,Outros,PERNAS/Elevação de Joelho com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490936/exercicios/gif/variacao-1460.gif,,2026-06-03T09:48:57
1461,Stiff Unilateral Com Halteres,Stiff,PERNAS/Stiff Unilateral com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490937/exercicios/gif/variacao-1461.gif,,2026-06-03T09:48:58
1462,Stiff Com Barra,Stiff,PERNAS/Stiff com barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490939/exercicios/gif/variacao-1462.gif,,2026-06-03T09:49:00
1463,Stiff Com Halter,Stiff,PERNAS/Stiff com Halter.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490940/exercicios/gif/variacao-1463.gif,,2026-06-03T09:49:01
1464,Elevação Com Barra Em Degrau,Outros,PERNAS/Elevação com Barra em Degrau.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490941/exercicios/gif/variacao-1464.gif,,2026-06-03T09:49:02
1465,Extensão De Perna Unilateral,Outros,PERNAS/Extensão de Perna Unilateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490942/exercicios/gif/variacao-1465.gif,,2026-06-03T09:49:03
1467,Agachamento Frontal Com Kettlebell,Agachamento,PERNAS/Agachamento Frontal com Kettlebell.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490943/exercicios/gif/variacao-1467.gif,,2026-06-03T09:49:04
1469,Afundo Com Halteres,Afundo,PERNAS/Afundo com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490945/exercicios/gif/variacao-1469.gif,,2026-06-03T09:49:05
1470,Flexão De Pernas Com Alavanca,Outros,PERNAS/Flexão de Pernas com Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490946/exercicios/gif/variacao-1470.gif,,2026-06-03T09:49:07
1471,Leg Press Horizontal,Leg Press,PERNAS/Leg Press Horizontal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490947/exercicios/gif/variacao-1471.gif,,2026-06-03T09:49:08
1472,Flexão De Pernas Com Halteres Declinado,Outros,PERNAS/Flexão de Pernas com Halteres Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490948/exercicios/gif/variacao-1472.gif,,2026-06-03T09:49:09
1473,Agachamento Unilateral Cruzado Com Haltere,Agachamento,PERNAS/Agachamento unilateral cruzado com haltere.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490950/exercicios/gif/variacao-1473.gif,,2026-06-03T09:49:12
1474,Pressão Unilateral Assistida Por Alavanca,Outros,PERNAS/Pressão Unilateral Assistida por Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490952/exercicios/gif/variacao-1474.gif,,2026-06-03T09:49:13
1475,Tríceps Francês Com Halteres,Tríceps Francês,TRÍCEPS/Tríceps Francês com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490953/exercicios/gif/variacao-1475.gif,,2026-06-03T09:49:14
1476,Extensão De Tríceps Com Cabo Em Posição Ajoelhada,Tríceps,TRÍCEPS/Extensão de Tríceps com Cabo em Posição Ajoelhada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490954/exercicios/gif/variacao-1476.gif,,2026-06-03T09:49:15
1477,Extensão De Tríceps Com Cabo Ajoelhado,Tríceps,TRÍCEPS/Extensão de tríceps com cabo ajoelhado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490956/exercicios/gif/variacao-1477.gif,,2026-06-03T09:49:16
1478,Tríceps Francês Alternada Com Halteres No Banco Inclinado,Tríceps Francês,TRÍCEPS/Tríceps Francês Alternada com Halteres no Banco Inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490957/exercicios/gif/variacao-1478.gif,,2026-06-03T09:49:18
1479,Extensão Concentrada Com Cabo No Joelho,Outros,TRÍCEPS/Extensão Concentrada com Cabo no Joelho.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490959/exercicios/gif/variacao-1479.gif,,2026-06-03T09:49:20
1480,Tríceps Francês Com Halter Bilateral,Tríceps Francês,TRÍCEPS/Tríceps Francês com Halter Bilateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490960/exercicios/gif/variacao-1480.gif,,2026-06-03T09:49:21
1481,Extensão De Tríceps Invertida Com Unilateral,Tríceps,TRÍCEPS/Extensão de Tríceps Invertida com unilateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490961/exercicios/gif/variacao-1481.gif,,2026-06-03T09:49:22
1482,Extensão De Tríceps Com Barra W Inclinada,Tríceps,TRÍCEPS/Extensão de tríceps com barra W inclinada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490962/exercicios/gif/variacao-1482.gif,,2026-06-03T09:49:23
1483,Supino Invertido Com Pegada Fechada,Supino,TRÍCEPS/Supino Invertido com Pegada Fechada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490963/exercicios/gif/variacao-1483.gif,,2026-06-03T09:49:25
1484,Tríceps Testa Pegada Neutra Com Halteres,Tríceps Testa,TRÍCEPS/Tríceps testa pegada neutra com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490965/exercicios/gif/variacao-1484.gif,,2026-06-03T09:49:26
1485,Tríceps Testa Com Barra Pegada Invertida,Tríceps Testa,TRÍCEPS/Tríceps Testa com Barra Pegada Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490967/exercicios/gif/variacao-1485.gif,,2026-06-03T09:49:28
1486,Tríceps Pulley Pegada Invertida,Tríceps,TRÍCEPS/Tríceps pulley pegada invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490968/exercicios/gif/variacao-1486.gif,,2026-06-03T09:49:29
1487,Supino Fechado,Supino,TRÍCEPS/Supino Fechado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490970/exercicios/gif/variacao-1487.gif,,2026-06-03T09:49:31
1488,Mergulho De Tríceps Com Alavanca,Tríceps,TRÍCEPS/Mergulho de tríceps com alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490971/exercicios/gif/variacao-1488.gif,,2026-06-03T09:49:32
1489,Extensão De Tríceps Testa Declinado Fechado,Tríceps Testa,TRÍCEPS/Extensão de Tríceps Testa Declinado Fechado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490972/exercicios/gif/variacao-1489.gif,,2026-06-03T09:49:33
1490,Tríceps Testa Com Banco Declinado Com Halteres,Tríceps Testa,TRÍCEPS/Tríceps Testa com Banco Declinado com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490973/exercicios/gif/variacao-1490.gif,,2026-06-03T09:49:34
1491,Extensão De Tríceps Com Pegada Invertida,Tríceps,TRÍCEPS/Extensão de tríceps com pegada invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490975/exercicios/gif/variacao-1491.gif,,2026-06-03T09:49:35
1492,Extensão De Tríceps Com Haltere Unilateral Sentado,Tríceps,TRÍCEPS/Extensão de tríceps com haltere unilateral sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490976/exercicios/gif/variacao-1492.gif,,2026-06-03T09:49:37
1493,Extensão De Tríceps Com Cabo Inclinado,Tríceps,TRÍCEPS/Extensão de tríceps com cabo inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490977/exercicios/gif/variacao-1493.gif,,2026-06-03T09:49:38
1494,Extensão De Tríceps Com Cabos Cruzados,Tríceps,TRÍCEPS/Extensão de Tríceps com Cabos Cruzados.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490978/exercicios/gif/variacao-1494.gif,,2026-06-03T09:49:39
1495,Tríceps Francês Com Barra W Acima Da Cabeça Sentado,Tríceps Francês,TRÍCEPS/Tríceps francês com barra W acima da cabeça sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490979/exercicios/gif/variacao-1495.gif,,2026-06-03T09:49:40
1496,Tríceps Coice Com Halteres,Tríceps,TRÍCEPS/Tríceps Coice com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490981/exercicios/gif/variacao-1496.gif,,2026-06-03T09:49:42
1497,Extensão De Tríceps Com Cabo Na Posição Horizontal,Tríceps,TRÍCEPS/Extensão de tríceps com cabo na posição horizontal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490982/exercicios/gif/variacao-1497.gif,,2026-06-03T09:49:43
1498,Extensão De Tríceps Na Máquina Pegada Neutra,Tríceps,TRÍCEPS/Extensão de tríceps na máquina pegada neutra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490984/exercicios/gif/variacao-1498.gif,,2026-06-03T09:49:45
1499,Tríceps Francês No Banco Inclinado Com Halter,Tríceps Francês,TRÍCEPS/Tríceps francês no banco inclinado com halter.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490985/exercicios/gif/variacao-1499.gif,,2026-06-03T09:49:46
1500,Extensão De Tríceps No Cabo Deitado,Tríceps,TRÍCEPS/Extensão de tríceps no cabo deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490986/exercicios/gif/variacao-1500.gif,,2026-06-03T09:49:47
1501,Elevação Lateral Unilateral Com Halteres,Elevação Lateral,OMBROS/Elevação lateral unilateral com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490988/exercicios/gif/variacao-1501.gif,,2026-06-03T09:49:49
1502,Remada De Deltoide Posterior Sentado Com Haltere,Remada,OMBROS/Remada de deltoide posterior sentado com haltere.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490989/exercicios/gif/variacao-1502.gif,,2026-06-03T09:49:50
1503,Elevação Lateral Com Braço Flexionado,Elevação Lateral,OMBROS/Elevação lateral com braço flexionado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490990/exercicios/gif/variacao-1503.gif,,2026-06-03T09:49:51
1504,Desenvolvimento De Ombros Com Barra W Com Pegada Invertida,Desenvolvimento,OMBROS/Desenvolvimento de ombros com barra W com pegada invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490991/exercicios/gif/variacao-1504.gif,,2026-06-03T09:49:52
1505,Desenvolvimento Cubano Sentado Com Halteres,Desenvolvimento,OMBROS/Desenvolvimento cubano sentado com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490992/exercicios/gif/variacao-1505.gif,,2026-06-03T09:49:53
1506,Remada Inversa Com Cabos Deitado,Remada,OMBROS/Remada inversa com cabos deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490995/exercicios/gif/variacao-1506.gif,,2026-06-03T09:49:56
1507,Desenvolvimento De Ombros Com Halteres Em Pé Com Pegada Neutra,Desenvolvimento,OMBROS/Desenvolvimento de ombros com halteres em pé com pegada neutra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490997/exercicios/gif/variacao-1507.gif,,2026-06-03T09:49:58
1508,Elevação Lateral De Halteres Inclinada,Elevação Lateral,OMBROS/Elevação lateral de halteres inclinada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490998/exercicios/gif/variacao-1508.gif,,2026-06-03T09:49:59
1510,Elevação Frontal Com Halteres Sentado,Outros,OMBROS/Elevação frontal com halteres sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490999/exercicios/gif/variacao-1510.gif,,2026-06-03T09:50:00
